# image id, class 0, class 1, class 2, class 3, class 4, class 5, class 6, class 7, class 8, class 9, class 10, class 11, class 12, class 13, class 14
6.090000000000000000e+02,-7.112998657226562500e+02,7.652475585937500000e+02,-3.550040588378906250e+02,-8.455556640625000000e+02,1.738846191406250000e+03,-1.160843994140625000e+03,9.388360595703125000e+02,-1.383485565185546875e+02,6.815599975585937500e+02,7.654029541015625000e+02,1.474523681640625000e+03,-1.794940795898437500e+02,8.993728637695312500e+02,-1.919808227539062500e+03,-1.087264526367187500e+03
6.100000000000000000e+02,-1.849014282226562500e+03,-3.650544433593750000e+02,-7.175198364257812500e+02,-9.102088012695312500e+02,4.043751831054687500e+02,-2.444093261718750000e+03,1.413789184570312500e+03,-5.797907714843750000e+02,7.949879150390625000e+02,9.674771728515625000e+02,4.806330871582031250e+02,-5.962369155883789062e+01,3.033544921875000000e+03,1.152471313476562500e+03,-6.781405639648437500e+02
6.110000000000000000e+02,4.234913024902343750e+02,-4.329667358398437500e+02,8.793241577148437500e+02,-1.378946166992187500e+03,-3.908629150390625000e+02,1.248534667968750000e+03,1.146806274414062500e+03,-7.896603393554687500e+02,4.545584487915039062e+01,8.674190521240234375e+01,-1.126236328125000000e+03,5.664275512695312500e+02,-3.186821289062500000e+02,2.750343627929687500e+02,-1.181096420288085938e+02
6.120000000000000000e+02,2.619738464355468750e+02,1.102929199218750000e+03,-8.664090576171875000e+02,5.397946777343750000e+02,1.559719970703125000e+03,-2.029568481445312500e+03,-2.364113006591796875e+02,-9.271701049804687500e+02,1.475958984375000000e+03,5.094699096679687500e+02,9.950066528320312500e+02,-4.480758361816406250e+02,3.757051086425781250e+02,-6.715979614257812500e+02,-1.424158691406250000e+03
6.130000000000000000e+02,-2.219442901611328125e+02,1.871974182128906250e+02,-2.510971527099609375e+02,1.571337890625000000e+02,7.885676269531250000e+02,-5.536776123046875000e+02,-3.126982879638671875e+01,1.182176284790039062e+02,9.148822784423828125e+01,1.051381347656250000e+03,2.412389831542968750e+02,-2.753112792968750000e+02,-1.120394058227539062e+02,5.915210342407226562e+01,-6.350584106445312500e+02
6.140000000000000000e+02,-8.913927001953125000e+02,7.869702148437500000e+02,-9.252673339843750000e+02,3.300809020996093750e+02,7.172608642578125000e+02,-1.004253173828125000e+03,3.925521545410156250e+02,1.689961425781250000e+03,4.325359191894531250e+02,7.506000976562500000e+02,7.368340454101562500e+02,-8.051162109375000000e+02,1.050097198486328125e+02,1.408938293457031250e+02,-1.570574829101562500e+03
6.150000000000000000e+02,2.377553466796875000e+03,-1.553746093750000000e+03,3.403708251953125000e+03,-1.453285400390625000e+03,-2.105949707031250000e+02,-1.654647064208984375e+02,5.753255004882812500e+02,-2.207261962890625000e+03,-1.465628967285156250e+02,1.482564575195312500e+03,-2.000082397460937500e+03,1.889259277343750000e+03,-2.113506317138671875e+02,-8.587551269531250000e+02,-1.000417114257812500e+03
6.160000000000000000e+02,1.887994262695312500e+03,-1.024689086914062500e+03,3.147316406250000000e+03,-1.745994018554687500e+03,1.158549880981445312e+02,-8.428325805664062500e+02,1.043971923828125000e+03,-1.495017822265625000e+03,-2.507734222412109375e+02,1.040268432617187500e+03,-1.539011352539062500e+03,2.028683349609375000e+03,-2.003862915039062500e+02,-1.257642333984375000e+03,-8.640809326171875000e+02
6.170000000000000000e+02,1.923938354492187500e+03,-1.256343872070312500e+03,3.094406494140625000e+03,-1.674363403320312500e+03,-3.524346313476562500e+02,-1.946649780273437500e+02,7.850922241210937500e+02,-2.232045410156250000e+03,-8.414409637451171875e+01,5.821646118164062500e+02,-1.176570556640625000e+03,2.591419921875000000e+03,-5.295161743164062500e+02,-1.129726318359375000e+03,-3.964645385742187500e+02
6.180000000000000000e+02,-1.743444580078125000e+03,-5.218157348632812500e+02,-6.434221191406250000e+02,1.150828125000000000e+03,-4.775645751953125000e+02,-2.202037109375000000e+03,2.379330322265625000e+03,1.519996490478515625e+02,3.545153198242187500e+02,8.826666870117187500e+02,5.873489379882812500e+02,-7.219788208007812500e+02,2.274651367187500000e+03,1.419802612304687500e+03,-1.344503417968750000e+03
6.190000000000000000e+02,-5.418839111328125000e+02,6.640478515625000000e+02,-1.058224975585937500e+03,-2.001941528320312500e+02,2.647408935546875000e+03,-2.339509033203125000e+03,3.035144348144531250e+02,-6.985029907226562500e+02,1.466956542968750000e+03,1.232155029296875000e+03,1.830504638671875000e+03,-3.341221008300781250e+02,9.162308349609375000e+02,-1.549464843750000000e+03,-1.742409545898437500e+03
6.200000000000000000e+02,-7.842373046875000000e+02,-3.332461547851562500e+02,-2.027564697265625000e+03,-9.390646362304687500e+02,1.806820312500000000e+03,-1.938711181640625000e+03,1.221976776123046875e+02,-6.883521728515625000e+02,9.711813964843750000e+02,1.646000854492187500e+03,3.081507568359375000e+03,5.841038818359375000e+02,1.379140747070312500e+03,-7.826854248046875000e+02,-1.079461181640625000e+03
6.210000000000000000e+02,1.195892639160156250e+02,2.560040588378906250e+02,2.023762054443359375e+02,2.496706542968750000e+03,-8.108945922851562500e+02,-2.214311523437500000e+03,8.315616455078125000e+02,2.083269958496093750e+02,1.635417236328125000e+03,-2.426803207397460938e+01,-2.379876327514648438e+01,-1.191809692382812500e+03,-1.878199958801269531e+01,1.723184692382812500e+03,-2.500596435546875000e+03
6.220000000000000000e+02,-8.010466308593750000e+02,2.384273910522460938e+01,-1.320378662109375000e+03,-6.239647827148437500e+02,6.908585205078125000e+02,-1.194435302734375000e+03,-3.166962280273437500e+02,-2.497702941894531250e+02,9.829122924804687500e+02,1.325526489257812500e+03,1.279752319335937500e+03,4.014648437500000000e+02,7.281421508789062500e+02,3.227476196289062500e+02,-4.901935119628906250e+02
6.230000000000000000e+02,-1.630256591796875000e+03,3.597512817382812500e+02,-1.392556396484375000e+03,-9.757479248046875000e+02,8.990958251953125000e+02,-1.488227783203125000e+03,3.864344482421875000e+02,-3.087433471679687500e+02,6.705907592773437500e+02,1.695377441406250000e+03,2.878460083007812500e+02,-3.639193725585937500e+02,2.557838867187500000e+03,8.020622558593750000e+02,-4.810863952636718750e+02
6.240000000000000000e+02,2.697027282714843750e+02,-2.217808380126953125e+02,-1.342344360351562500e+03,7.148988342285156250e+01,2.112824462890625000e+03,-1.754512573242187500e+03,-4.585006103515625000e+02,1.351757812500000000e+02,1.111872192382812500e+03,2.135287841796875000e+03,8.528883666992187500e+02,-7.798598632812500000e+02,-1.622814331054687500e+02,-7.762377929687500000e+02,-1.067591796875000000e+03
6.250000000000000000e+02,4.261592712402343750e+02,-1.645420684814453125e+02,7.416582031250000000e+02,-1.370432373046875000e+03,2.445463180541992188e+01,2.133693695068359375e+02,1.372161102294921875e+02,-1.080569580078125000e+03,4.507975158691406250e+02,-3.452429504394531250e+02,1.905830383300781250e+02,4.863381652832031250e+02,-8.872802734375000000e+00,-2.558790130615234375e+02,3.985917968750000000e+02
6.260000000000000000e+02,2.190927246093750000e+03,-5.016204223632812500e+02,1.174518188476562500e+03,1.254237594604492188e+02,4.679245300292968750e+02,-9.468457641601562500e+02,1.900581207275390625e+02,-1.043068359375000000e+03,4.999054870605468750e+02,7.001552734375000000e+02,-3.414481506347656250e+02,1.187064437866210938e+02,-9.926601562500000000e+02,-4.308117370605468750e+02,-1.269089355468750000e+03
6.270000000000000000e+02,1.155880737304687500e+03,-4.849685668945312500e+01,8.273567504882812500e+02,-8.045568237304687500e+02,1.866191528320312500e+03,-1.596491821289062500e+03,-1.517176532745361328e+01,-4.127200927734375000e+02,9.596483154296875000e+02,2.077511474609375000e+03,-7.776030540466308594e+00,1.214791183471679688e+02,-4.229060974121093750e+02,-1.683589477539062500e+03,-1.935370239257812500e+03
6.280000000000000000e+02,-1.674951049804687500e+03,4.901601409912109375e+01,3.461809692382812500e+02,4.749921875000000000e+02,-2.055782928466796875e+02,-2.049367431640625000e+03,2.584980224609375000e+03,1.227660278320312500e+03,1.178315200805664062e+02,4.133434448242187500e+02,1.274499893188476562e+02,-8.035337524414062500e+02,1.895664184570312500e+03,5.399252319335937500e+02,-1.823141723632812500e+03
6.290000000000000000e+02,1.857267761230468750e+02,-2.703902282714843750e+02,4.913544921875000000e+02,-1.032687500000000000e+03,-4.396625976562500000e+02,1.418239868164062500e+03,7.966140747070312500e+02,-2.402490692138671875e+02,2.187740325927734375e+02,4.872090759277343750e+02,-2.870821228027343750e+02,1.291320800781250000e+02,-4.175916137695312500e+02,-1.076705245971679688e+02,-5.441790771484375000e+02
6.300000000000000000e+02,-1.341953369140625000e+03,-1.839919738769531250e+02,3.378788757324218750e+01,1.164703979492187500e+03,-1.250347045898437500e+03,7.416981220245361328e+00,4.626182861328125000e+02,-1.776362304687500000e+02,2.582923339843750000e+03,-2.797043151855468750e+02,4.916234436035156250e+02,-2.738328552246093750e+02,-2.722872009277343750e+02,2.956959838867187500e+02,-7.007930297851562500e+02
6.310000000000000000e+02,2.928298950195312500e+02,-1.306944580078125000e+03,1.354197143554687500e+03,-7.483387451171875000e+02,5.255786132812500000e+01,-4.131445693969726562e+01,5.118222961425781250e+02,-1.795461914062500000e+03,-1.787006187438964844e+01,4.773190307617187500e+02,7.448047485351562500e+02,2.342621337890625000e+03,-6.135452880859375000e+02,-9.350988159179687500e+02,2.718139343261718750e+02
6.320000000000000000e+02,5.244456787109375000e+02,-2.718171691894531250e+02,2.538657073974609375e+02,-1.378182006835937500e+03,8.723214111328125000e+02,-2.891824645996093750e+02,4.544254455566406250e+02,-1.024140380859375000e+03,-3.522472534179687500e+02,2.356012268066406250e+02,1.500702148437500000e+03,9.072376708984375000e+02,-4.870772094726562500e+02,-1.114741455078125000e+03,6.663156127929687500e+02
6.330000000000000000e+02,2.882702026367187500e+02,-1.150471679687500000e+03,3.576697082519531250e+02,1.971986389160156250e+01,1.674880828857421875e+02,-4.545946350097656250e+02,5.903596801757812500e+02,5.064376525878906250e+02,4.131237182617187500e+02,8.623001098632812500e+02,-3.355580444335937500e+02,-4.136331787109375000e+02,2.804195404052734375e+01,2.882916564941406250e+02,-9.509457397460937500e+02
6.340000000000000000e+02,-4.986687011718750000e+02,1.077245605468750000e+03,-1.065789672851562500e+03,-8.756878662109375000e+01,1.063713378906250000e+03,-1.166056762695312500e+03,-3.855876464843750000e+02,-3.307737731933593750e+01,1.751724243164062500e+03,-2.136519317626953125e+02,1.492973632812500000e+03,-3.055920104980468750e+02,-2.833295593261718750e+02,-5.969777832031250000e+02,-4.891470947265625000e+02
6.350000000000000000e+02,3.819999694824218750e+02,3.957333679199218750e+02,-1.018246276855468750e+03,4.207868041992187500e+02,2.075632324218750000e+03,-2.498677490234375000e+03,-4.571445312500000000e+02,-1.011161682128906250e+03,1.640646972656250000e+03,1.226614746093750000e+03,4.939034423828125000e+02,-4.238284912109375000e+02,7.226400146484375000e+02,-2.192620086669921875e+02,-1.600716186523437500e+03
6.360000000000000000e+02,-1.437324951171875000e+03,3.758142395019531250e+02,-9.314704589843750000e+02,7.707429809570312500e+02,-8.108684692382812500e+02,-1.441053833007812500e+03,4.801607971191406250e+02,-1.299652099609375000e+03,3.122212158203125000e+03,-8.199615478515625000e+02,1.540841796875000000e+03,-4.358031311035156250e+02,7.031888427734375000e+02,1.084287231445312500e+03,-5.267152709960937500e+02
6.370000000000000000e+02,-3.884426269531250000e+02,-1.525499755859375000e+03,1.974727416992187500e+03,4.501730651855468750e+02,-1.240392822265625000e+03,-4.505277099609375000e+02,3.170827636718750000e+03,-3.742444610595703125e+01,2.186185455322265625e+02,6.805076293945312500e+02,-1.963544799804687500e+03,-3.531859130859375000e+02,1.382342407226562500e+03,1.151728759765625000e+03,-1.887159057617187500e+03
6.380000000000000000e+02,6.580845336914062500e+02,-3.999946899414062500e+02,3.071598205566406250e+02,-7.864378662109375000e+02,3.828548889160156250e+02,-6.958048095703125000e+02,4.192909545898437500e+02,-9.789804687500000000e+02,8.213920898437500000e+02,1.197654541015625000e+03,-1.793479492187500000e+03,-7.963463134765625000e+02,9.942355957031250000e+02,1.403743286132812500e+03,-8.882929077148437500e+02
6.390000000000000000e+02,-1.631762084960937500e+03,8.710021362304687500e+02,-6.844138336181640625e+01,-2.262044189453125000e+03,-4.004421691894531250e+02,5.579960327148437500e+02,8.887910766601562500e+02,-1.459628417968750000e+03,1.419275634765625000e+03,-3.285262145996093750e+02,-2.957899475097656250e+02,1.234721313476562500e+03,6.120584106445312500e+02,9.141930541992187500e+02,3.230005187988281250e+02
6.400000000000000000e+02,2.071666748046875000e+03,-1.300072509765625000e+03,2.854493408203125000e+03,-1.600233276367187500e+03,3.455250854492187500e+02,-2.501017608642578125e+02,8.063775024414062500e+02,-2.461015380859375000e+03,7.422875976562500000e+01,6.740435791015625000e+02,-3.387151794433593750e+02,1.791757690429687500e+03,-1.920499725341796875e+02,-1.226995239257812500e+03,-1.102832275390625000e+03
6.410000000000000000e+02,1.545647460937500000e+03,-1.765269775390625000e+03,3.089079833984375000e+03,-1.739951171875000000e+03,-8.242343139648437500e+02,-3.114964904785156250e+02,1.331075195312500000e+03,-2.210296875000000000e+03,-2.683137512207031250e+02,3.187274169921875000e+02,-5.753152465820312500e+02,2.653928955078125000e+03,2.714274902343750000e+02,-5.530158691406250000e+02,-5.382544555664062500e+02
6.420000000000000000e+02,8.912023925781250000e+02,-9.467587280273437500e+02,2.068381347656250000e+03,-1.392254638671875000e+03,-7.523691558837890625e+01,-4.406623535156250000e+02,7.122280273437500000e+02,-1.896805419921875000e+03,-6.507691650390625000e+02,4.410497131347656250e+02,-2.211583404541015625e+02,2.120184082031250000e+03,4.757192687988281250e+02,-6.289598999023437500e+02,9.899725341796875000e+01
6.430000000000000000e+02,-6.150900268554687500e+02,3.213030273437500000e+03,-1.627118530273437500e+03,-1.919266204833984375e+02,1.835813232421875000e+03,-1.288791137695312500e+03,-6.108941040039062500e+02,5.798501586914062500e+02,7.502659912109375000e+02,4.370635375976562500e+02,5.582070312500000000e+02,-1.233956665039062500e+03,7.661755371093750000e+01,-3.015346069335937500e+02,-1.067737670898437500e+03
6.440000000000000000e+02,-1.415522216796875000e+03,4.871011657714843750e+02,-6.193107910156250000e+02,-1.962995300292968750e+02,6.056399536132812500e+02,-1.679797485351562500e+03,6.487571411132812500e+02,1.854703125000000000e+03,2.814431457519531250e+02,1.345102050781250000e+03,3.856851806640625000e+02,-9.238114624023437500e+02,1.096085937500000000e+03,-2.284893951416015625e+02,-1.020339233398437500e+03
6.450000000000000000e+02,-8.924766845703125000e+02,-5.676234054565429688e+01,-4.311715393066406250e+02,7.313304443359375000e+02,-1.359533081054687500e+02,-2.249539794921875000e+03,3.542884521484375000e+02,-1.074199371337890625e+02,3.153656494140625000e+03,5.370617675781250000e+02,9.506909790039062500e+02,1.981395530700683594e+01,4.838630981445312500e+02,6.000151367187500000e+02,-2.133171142578125000e+03
6.460000000000000000e+02,1.978430664062500000e+03,-1.045734619140625000e+03,9.372537841796875000e+02,1.743158416748046875e+02,3.685393066406250000e+02,-8.403137207031250000e+02,1.849728393554687500e+02,-8.296098632812500000e+02,9.646984863281250000e+02,1.093412719726562500e+03,-2.314970092773437500e+02,-5.976035118103027344e+00,-8.228936767578125000e+02,-3.662404174804687500e+02,-1.660972656250000000e+03
6.470000000000000000e+02,4.688241577148437500e+02,-8.299999833106994629e-01,-4.451623535156250000e+01,-2.577164306640625000e+03,7.436793823242187500e+02,-2.543311767578125000e+02,1.266768951416015625e+02,-1.976926879882812500e+03,-3.130334167480468750e+02,1.446941162109375000e+03,9.764639892578125000e+02,1.932724975585937500e+03,8.397012939453125000e+02,-7.872559204101562500e+02,2.519610595703125000e+02
6.480000000000000000e+02,-6.471951904296875000e+02,-1.196701049804687500e+03,7.164380493164062500e+02,6.277631835937500000e+02,-9.472285766601562500e+02,-1.158524658203125000e+03,1.311521240234375000e+03,-5.096379394531250000e+02,1.867616455078125000e+03,-3.084165649414062500e+02,1.059236572265625000e+03,2.308637847900390625e+02,5.673705444335937500e+02,1.643395080566406250e+02,-1.284183471679687500e+03
6.490000000000000000e+02,2.041920928955078125e+02,-1.289348632812500000e+03,-4.623815002441406250e+02,-2.460660095214843750e+02,4.905669250488281250e+02,-1.418937072753906250e+02,3.798833923339843750e+02,6.283121109008789062e+01,-1.569160938262939453e+01,8.923162841796875000e+02,-8.163047027587890625e+01,5.745449829101562500e+01,1.855771484375000000e+02,9.708734130859375000e+02,-7.328605346679687500e+02
6.500000000000000000e+02,1.456331665039062500e+03,-1.007196105957031250e+03,8.889130859375000000e+02,-1.633748291015625000e+03,8.117063598632812500e+02,-3.152638549804687500e+02,-1.504724426269531250e+02,-1.687433227539062500e+03,3.904707031250000000e+02,6.955250549316406250e+01,2.456947898864746094e+01,6.161370239257812500e+02,-1.960005798339843750e+02,-3.253020019531250000e+02,6.567608642578125000e+02
6.510000000000000000e+02,-8.364121093750000000e+02,-1.474047698974609375e+02,-3.626701965332031250e+02,6.608798217773437500e+01,4.595598754882812500e+02,-2.100851562500000000e+03,1.082672607421875000e+03,-7.535790405273437500e+02,2.447288574218750000e+03,-3.756720733642578125e+01,1.834658081054687500e+03,-8.328940582275390625e+01,9.403665771484375000e+02,-4.466842041015625000e+02,-1.484895751953125000e+03
6.520000000000000000e+02,-1.729137817382812500e+03,1.130482299804687500e+03,-1.212081176757812500e+03,-2.901519012451171875e+01,3.240898742675781250e+02,-3.043118408203125000e+03,7.044898071289062500e+02,4.489545593261718750e+02,3.699628601074218750e+02,1.238229125976562500e+03,1.459342773437500000e+03,-1.043587768554687500e+03,2.729327880859375000e+03,5.600309448242187500e+02,-7.661651611328125000e+02
6.530000000000000000e+02,6.610291748046875000e+02,3.023152465820312500e+02,-1.176174682617187500e+03,4.191349029541015625e+01,2.501936523437500000e+03,-2.052492919921875000e+03,-5.629700927734375000e+02,2.749111022949218750e+02,8.260226440429687500e+02,2.303736572265625000e+03,8.274758911132812500e+02,-1.211298217773437500e+03,-3.065238647460937500e+02,-1.034550659179687500e+03,-1.245870361328125000e+03
6.540000000000000000e+02,-3.003578186035156250e+02,8.132154541015625000e+02,-2.841835021972656250e+02,1.390276123046875000e+03,-4.401776885986328125e+01,-1.159488525390625000e+03,6.256757202148437500e+02,8.004842529296875000e+02,2.788258056640625000e+02,1.345409545898437500e+03,-7.498656616210937500e+02,-1.377813476562500000e+03,2.382472534179687500e+02,1.282579589843750000e+03,-2.191205322265625000e+03
6.550000000000000000e+02,-1.593970581054687500e+03,3.895260925292968750e+02,-1.913112304687500000e+03,-1.193963623046875000e+03,1.630842895507812500e+03,-1.472043334960937500e+03,3.188018798828125000e+02,6.658198547363281250e+01,6.345306396484375000e+02,2.418763671875000000e+03,5.702850341796875000e+02,-2.977370605468750000e+02,2.192876708984375000e+03,2.571930541992187500e+02,-7.837783813476562500e+02
6.560000000000000000e+02,-2.625629272460937500e+02,9.408593177795410156e+00,8.943358764648437500e+02,7.314533691406250000e+02,-4.796828918457031250e+02,-1.348726684570312500e+03,1.839242187500000000e+03,8.235315551757812500e+02,2.843049316406250000e+02,9.985429687500000000e+02,-6.303607788085937500e+02,-1.275485473632812500e+03,1.016359558105468750e+03,4.351626586914062500e+02,-2.071078857421875000e+03
6.570000000000000000e+02,1.565818115234375000e+03,-8.032926025390625000e+02,1.749692840576171875e+02,-6.618585815429687500e+02,1.922416259765625000e+03,-7.935124511718750000e+02,-3.959447021484375000e+02,-3.057986145019531250e+02,1.254667846679687500e+03,2.707458251953125000e+03,-5.969168701171875000e+02,-2.160606994628906250e+02,-9.988337402343750000e+02,-1.590135986328125000e+03,-1.314312011718750000e+03
6.580000000000000000e+02,-3.376492309570312500e+02,-3.421800537109375000e+02,-4.804381408691406250e+02,1.457513061523437500e+03,-9.674738769531250000e+02,-2.002720825195312500e+03,3.913983154296875000e+01,-2.066822753906250000e+03,3.925062255859375000e+03,-4.240836791992187500e+02,2.067932128906250000e+03,3.003230285644531250e+01,5.612185668945312500e+02,2.051789550781250000e+02,-1.553169799804687500e+03
6.590000000000000000e+02,1.143110229492187500e+03,-9.430648803710937500e+02,9.098474731445312500e+02,-1.115946166992187500e+03,1.633669311523437500e+03,-1.888655273437500000e+03,-1.315697937011718750e+02,-5.140408706665039062e+01,1.810666503906250000e+02,2.550627929687500000e+03,4.200959472656250000e+02,4.568578491210937500e+02,-2.917417602539062500e+02,-1.603461547851562500e+03,-9.985253906250000000e+02
6.600000000000000000e+02,7.512208251953125000e+02,-2.873454284667968750e+02,-5.285200195312500000e+02,-7.381158447265625000e+01,1.330781616210937500e+03,-1.112357177734375000e+03,-1.334835205078125000e+02,-8.109755706787109375e+01,3.706903076171875000e+02,1.518017578125000000e+03,2.250204315185546875e+02,-3.871914672851562500e+02,-3.580756530761718750e+02,-4.992908325195312500e+02,-5.812685546875000000e+02
6.610000000000000000e+02,-1.105616821289062500e+03,9.036541748046875000e+01,-5.143153076171875000e+02,1.087578125000000000e+03,-8.013188476562500000e+02,-7.139032592773437500e+02,4.842092285156250000e+02,-5.190426635742187500e+02,2.715021972656250000e+03,-9.790791625976562500e+02,1.049245849609375000e+03,-5.517087402343750000e+02,3.429542922973632812e+01,6.712290039062500000e+02,-5.618298339843750000e+02
6.620000000000000000e+02,5.600563964843750000e+02,-9.143159790039062500e+02,2.073007080078125000e+03,-8.275098266601562500e+02,-4.476248779296875000e+02,-5.141656494140625000e+02,7.269252319335937500e+02,-2.087608642578125000e+03,-3.880063247680664062e+01,9.464204406738281250e+01,1.944649810791015625e+02,2.483545654296875000e+03,-6.733287811279296875e+01,-7.338433227539062500e+02,5.259892654418945312e+01
6.630000000000000000e+02,-5.727205200195312500e+02,-2.195397033691406250e+02,-1.042105957031250000e+03,-6.528823852539062500e+02,8.963632202148437500e+02,-9.809219970703125000e+02,-1.258859329223632812e+02,-5.178258056640625000e+02,2.608357238769531250e+02,1.861814208984375000e+03,4.732890930175781250e+02,1.745374755859375000e+02,1.515430297851562500e+03,4.741078796386718750e+02,-7.150396728515625000e+02
6.640000000000000000e+02,-1.458815795898437500e+03,-2.052038116455078125e+02,-8.683889007568359375e+01,-7.958980712890625000e+02,-3.033096008300781250e+02,-9.984271850585937500e+02,1.136958740234375000e+03,-5.496233520507812500e+02,1.142886962890625000e+03,7.570786743164062500e+02,2.933084716796875000e+02,-5.613994979858398438e+01,2.116330322265625000e+03,1.761313018798828125e+02,-6.570714111328125000e+02
6.650000000000000000e+02,-5.957128295898437500e+02,3.126803222656250000e+03,-1.530039794921875000e+03,-7.146522827148437500e+02,1.696630249023437500e+03,-1.403743896484375000e+03,-4.810837707519531250e+02,-6.243627929687500000e+02,1.142554931640625000e+03,-2.108077812194824219e+01,1.006128356933593750e+03,-8.663635253906250000e+02,6.946508178710937500e+02,-4.477644958496093750e+02,-7.252017211914062500e+02
6.660000000000000000e+02,2.847231445312500000e+02,2.694423828125000000e+02,-1.344285400390625000e+03,-4.133270874023437500e+02,2.909588378906250000e+03,-1.201635131835937500e+03,-5.591861572265625000e+02,-1.084996032714843750e+02,1.198831665039062500e+03,1.364986206054687500e+03,3.387683410644531250e+02,-7.386804809570312500e+02,-2.493314819335937500e+02,-8.409921264648437500e+02,-9.555990600585937500e+02
6.670000000000000000e+02,4.118882751464843750e+02,-1.607636596679687500e+03,1.452507446289062500e+03,-3.590664672851562500e+02,-9.124966430664062500e+02,6.627302246093750000e+02,1.899567626953125000e+03,-1.671231994628906250e+02,3.677998962402343750e+02,1.398817901611328125e+02,-4.825419616699218750e+02,3.069748840332031250e+02,1.977365875244140625e+02,1.253791503906250000e+02,-1.588608764648437500e+03
6.680000000000000000e+02,8.538231201171875000e+02,-9.086606445312500000e+02,6.446202392578125000e+02,-6.049286499023437500e+02,8.591727256774902344e+00,-1.008125915527343750e+02,-4.870008239746093750e+02,-7.779853515625000000e+02,6.106373291015625000e+02,8.612195849418640137e-01,-8.933531188964843750e+01,6.942112426757812500e+02,-6.236180419921875000e+02,3.161199951171875000e+01,5.822253417968750000e+02
6.690000000000000000e+02,-9.384761962890625000e+02,-6.500221252441406250e+01,-7.099060058593750000e+01,-1.378077087402343750e+02,4.411671066284179688e+01,-1.346450195312500000e+03,8.696188964843750000e+02,2.211377441406250000e+03,-1.538885192871093750e+02,2.147509765625000000e+03,1.927894744873046875e+02,-1.280989501953125000e+03,1.165753417968750000e+03,-1.778402557373046875e+02,-1.667012084960937500e+03
6.700000000000000000e+02,-1.156387084960937500e+03,8.157180786132812500e+02,-2.134630615234375000e+03,-6.901088867187500000e+02,1.025956420898437500e+03,-1.189954589843750000e+03,-3.313527221679687500e+02,-4.685962524414062500e+02,6.758641967773437500e+02,1.058671752929687500e+03,1.909231933593750000e+03,-4.606053161621093750e+02,1.554202514648437500e+03,3.190240783691406250e+02,-1.265466766357421875e+02
6.710000000000000000e+02,7.297205200195312500e+02,-8.493920288085937500e+02,2.415723876953125000e+02,-1.296392822265625000e+03,1.071484863281250000e+03,-1.617408142089843750e+02,-5.847526245117187500e+02,-1.038046142578125000e+03,4.173263549804687500e+02,5.898865966796875000e+02,3.462671203613281250e+02,9.808980102539062500e+02,-4.386005249023437500e+02,-7.445059814453125000e+02,6.106386718750000000e+02
6.720000000000000000e+02,-5.176299438476562500e+02,2.082504882812500000e+02,-1.164235229492187500e+03,-1.266425292968750000e+03,1.201220092773437500e+03,-1.135570190429687500e+03,2.557132263183593750e+02,-1.162367401123046875e+02,-1.349514465332031250e+02,1.802010742187500000e+03,1.774326660156250000e+03,2.218426513671875000e+01,1.481733520507812500e+03,-7.436677246093750000e+02,-5.913744506835937500e+02
6.730000000000000000e+02,-3.736073913574218750e+02,-1.344977783203125000e+03,1.346535034179687500e+03,5.114884033203125000e+02,-1.209354736328125000e+03,3.113921203613281250e+02,2.549937255859375000e+03,9.040716552734375000e+01,2.835523376464843750e+02,-1.769616088867187500e+02,-1.226566406250000000e+03,-3.830718383789062500e+02,5.604238281250000000e+02,1.119760986328125000e+03,-1.206857421875000000e+03
6.740000000000000000e+02,3.659020385742187500e+02,-1.523779296875000000e+03,7.500214843750000000e+02,-7.038657836914062500e+02,-5.925107421875000000e+02,-1.382054138183593750e+02,8.028530883789062500e+02,-7.772557067871093750e+01,4.341930541992187500e+02,3.322530517578125000e+02,-1.484668121337890625e+02,5.376756286621093750e+01,4.330946350097656250e+01,6.709002685546875000e+02,-3.404259033203125000e+02
6.750000000000000000e+02,-1.032521972656250000e+03,9.148453521728515625e+01,9.075774536132812500e+02,5.146655273437500000e+02,-5.569052124023437500e+02,-2.535638916015625000e+03,2.528445800781250000e+03,1.123419555664062500e+03,1.006811981201171875e+02,1.336615722656250000e+03,-5.231062622070312500e+02,-1.297593505859375000e+03,2.191216308593750000e+03,9.185379638671875000e+02,-2.623743652343750000e+03
6.760000000000000000e+02,4.121136474609375000e+02,-1.395635070800781250e+02,-6.945366210937500000e+02,-1.603281372070312500e+03,1.714367309570312500e+03,-5.263449096679687500e+02,3.087132873535156250e+02,-1.329846801757812500e+02,-3.202705993652343750e+02,2.184361816406250000e+03,3.469712219238281250e+02,-2.075995683670043945e+00,1.840481719970703125e+02,-7.724947509765625000e+02,-5.782308959960937500e+02
6.770000000000000000e+02,4.179961853027343750e+02,-2.236461639404296875e+02,1.084487792968750000e+03,-7.140660400390625000e+02,-5.415129394531250000e+02,6.763151245117187500e+02,1.174067504882812500e+03,-6.177720947265625000e+02,3.575286102294921875e+01,2.262897014617919922e+00,-7.250134277343750000e+02,2.029824066162109375e+02,-1.227961807250976562e+02,1.509726142883300781e+01,-6.403806762695312500e+02
